task_id,source_id,date,category_id,page,status,last_error,output_file
yonhap_20021007_all_p001,yonhap,2002-10-07,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021007_politics_p001,yonhap,2002-10-07,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021007_economy_p001,yonhap,2002-10-07,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021007_society_p001,yonhap,2002-10-07,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021008_all_p001,yonhap,2002-10-08,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021008_politics_p001,yonhap,2002-10-08,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021008_economy_p001,yonhap,2002-10-08,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021008_society_p001,yonhap,2002-10-08,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021009_all_p001,yonhap,2002-10-09,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021009_politics_p001,yonhap,2002-10-09,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021009_economy_p001,yonhap,2002-10-09,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021009_society_p001,yonhap,2002-10-09,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021010_all_p001,yonhap,2002-10-10,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021010_politics_p001,yonhap,2002-10-10,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021010_economy_p001,yonhap,2002-10-10,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021010_society_p001,yonhap,2002-10-10,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021011_all_p001,yonhap,2002-10-11,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021011_politics_p001,yonhap,2002-10-11,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021011_economy_p001,yonhap,2002-10-11,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021011_society_p001,yonhap,2002-10-11,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021012_all_p001,yonhap,2002-10-12,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021012_politics_p001,yonhap,2002-10-12,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021012_economy_p001,yonhap,2002-10-12,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021012_society_p001,yonhap,2002-10-12,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021013_all_p001,yonhap,2002-10-13,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021013_politics_p001,yonhap,2002-10-13,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021013_economy_p001,yonhap,2002-10-13,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021013_society_p001,yonhap,2002-10-13,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021014_all_p001,yonhap,2002-10-14,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021014_politics_p001,yonhap,2002-10-14,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021014_economy_p001,yonhap,2002-10-14,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021014_society_p001,yonhap,2002-10-14,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021015_all_p001,yonhap,2002-10-15,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021015_politics_p001,yonhap,2002-10-15,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021015_economy_p001,yonhap,2002-10-15,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021015_society_p001,yonhap,2002-10-15,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021016_all_p001,yonhap,2002-10-16,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021016_politics_p001,yonhap,2002-10-16,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021016_economy_p001,yonhap,2002-10-16,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021016_society_p001,yonhap,2002-10-16,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021017_all_p001,yonhap,2002-10-17,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021017_politics_p001,yonhap,2002-10-17,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021017_economy_p001,yonhap,2002-10-17,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021017_society_p001,yonhap,2002-10-17,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021018_all_p001,yonhap,2002-10-18,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021018_politics_p001,yonhap,2002-10-18,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021018_economy_p001,yonhap,2002-10-18,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021018_society_p001,yonhap,2002-10-18,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021019_all_p001,yonhap,2002-10-19,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021019_politics_p001,yonhap,2002-10-19,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021019_economy_p001,yonhap,2002-10-19,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021019_society_p001,yonhap,2002-10-19,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021020_all_p001,yonhap,2002-10-20,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021020_politics_p001,yonhap,2002-10-20,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021020_economy_p001,yonhap,2002-10-20,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021020_society_p001,yonhap,2002-10-20,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021021_all_p001,yonhap,2002-10-21,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021021_politics_p001,yonhap,2002-10-21,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021021_economy_p001,yonhap,2002-10-21,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021021_society_p001,yonhap,2002-10-21,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021022_all_p001,yonhap,2002-10-22,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021022_politics_p001,yonhap,2002-10-22,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021022_economy_p001,yonhap,2002-10-22,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021022_society_p001,yonhap,2002-10-22,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021023_all_p001,yonhap,2002-10-23,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021023_politics_p001,yonhap,2002-10-23,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021023_economy_p001,yonhap,2002-10-23,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021023_society_p001,yonhap,2002-10-23,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021024_all_p001,yonhap,2002-10-24,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021024_politics_p001,yonhap,2002-10-24,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021024_economy_p001,yonhap,2002-10-24,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021024_society_p001,yonhap,2002-10-24,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021025_all_p001,yonhap,2002-10-25,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021025_politics_p001,yonhap,2002-10-25,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021025_economy_p001,yonhap,2002-10-25,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021025_society_p001,yonhap,2002-10-25,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021026_all_p001,yonhap,2002-10-26,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021026_politics_p001,yonhap,2002-10-26,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021026_economy_p001,yonhap,2002-10-26,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021026_society_p001,yonhap,2002-10-26,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021027_all_p001,yonhap,2002-10-27,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021027_politics_p001,yonhap,2002-10-27,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021027_economy_p001,yonhap,2002-10-27,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021027_society_p001,yonhap,2002-10-27,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021028_all_p001,yonhap,2002-10-28,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021028_politics_p001,yonhap,2002-10-28,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021028_economy_p001,yonhap,2002-10-28,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021028_society_p001,yonhap,2002-10-28,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021029_all_p001,yonhap,2002-10-29,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021029_politics_p001,yonhap,2002-10-29,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021029_economy_p001,yonhap,2002-10-29,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021029_society_p001,yonhap,2002-10-29,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021030_all_p001,yonhap,2002-10-30,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021030_politics_p001,yonhap,2002-10-30,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021030_economy_p001,yonhap,2002-10-30,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021030_society_p001,yonhap,2002-10-30,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021031_all_p001,yonhap,2002-10-31,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021031_politics_p001,yonhap,2002-10-31,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021031_economy_p001,yonhap,2002-10-31,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021031_society_p001,yonhap,2002-10-31,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=10\part.jsonl
yonhap_20021101_all_p001,yonhap,2002-11-01,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021101_politics_p001,yonhap,2002-11-01,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021101_economy_p001,yonhap,2002-11-01,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021101_society_p001,yonhap,2002-11-01,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021102_all_p001,yonhap,2002-11-02,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021102_politics_p001,yonhap,2002-11-02,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021102_economy_p001,yonhap,2002-11-02,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021102_society_p001,yonhap,2002-11-02,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021103_all_p001,yonhap,2002-11-03,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021103_politics_p001,yonhap,2002-11-03,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021103_economy_p001,yonhap,2002-11-03,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021103_society_p001,yonhap,2002-11-03,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021104_all_p001,yonhap,2002-11-04,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021104_politics_p001,yonhap,2002-11-04,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021104_economy_p001,yonhap,2002-11-04,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021104_society_p001,yonhap,2002-11-04,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021105_all_p001,yonhap,2002-11-05,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021105_politics_p001,yonhap,2002-11-05,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021105_economy_p001,yonhap,2002-11-05,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021105_society_p001,yonhap,2002-11-05,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021106_all_p001,yonhap,2002-11-06,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021106_politics_p001,yonhap,2002-11-06,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021106_economy_p001,yonhap,2002-11-06,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021106_society_p001,yonhap,2002-11-06,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021107_all_p001,yonhap,2002-11-07,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021107_politics_p001,yonhap,2002-11-07,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021107_economy_p001,yonhap,2002-11-07,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021107_society_p001,yonhap,2002-11-07,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021108_all_p001,yonhap,2002-11-08,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021108_politics_p001,yonhap,2002-11-08,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021108_economy_p001,yonhap,2002-11-08,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021108_society_p001,yonhap,2002-11-08,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021109_all_p001,yonhap,2002-11-09,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021109_politics_p001,yonhap,2002-11-09,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021109_economy_p001,yonhap,2002-11-09,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021109_society_p001,yonhap,2002-11-09,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021110_all_p001,yonhap,2002-11-10,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021110_politics_p001,yonhap,2002-11-10,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021110_economy_p001,yonhap,2002-11-10,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021110_society_p001,yonhap,2002-11-10,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021111_all_p001,yonhap,2002-11-11,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021111_politics_p001,yonhap,2002-11-11,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021111_economy_p001,yonhap,2002-11-11,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021111_society_p001,yonhap,2002-11-11,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021112_all_p001,yonhap,2002-11-12,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021112_politics_p001,yonhap,2002-11-12,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021112_economy_p001,yonhap,2002-11-12,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021112_society_p001,yonhap,2002-11-12,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021113_all_p001,yonhap,2002-11-13,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021113_politics_p001,yonhap,2002-11-13,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021113_economy_p001,yonhap,2002-11-13,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021113_society_p001,yonhap,2002-11-13,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021114_all_p001,yonhap,2002-11-14,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021114_politics_p001,yonhap,2002-11-14,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021114_economy_p001,yonhap,2002-11-14,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021114_society_p001,yonhap,2002-11-14,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021115_all_p001,yonhap,2002-11-15,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021115_politics_p001,yonhap,2002-11-15,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021115_economy_p001,yonhap,2002-11-15,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021115_society_p001,yonhap,2002-11-15,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021116_all_p001,yonhap,2002-11-16,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021116_politics_p001,yonhap,2002-11-16,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021116_economy_p001,yonhap,2002-11-16,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021116_society_p001,yonhap,2002-11-16,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021117_all_p001,yonhap,2002-11-17,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021117_politics_p001,yonhap,2002-11-17,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021117_economy_p001,yonhap,2002-11-17,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021117_society_p001,yonhap,2002-11-17,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021118_all_p001,yonhap,2002-11-18,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021118_politics_p001,yonhap,2002-11-18,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021118_economy_p001,yonhap,2002-11-18,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021118_society_p001,yonhap,2002-11-18,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021119_all_p001,yonhap,2002-11-19,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021119_politics_p001,yonhap,2002-11-19,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021119_economy_p001,yonhap,2002-11-19,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021119_society_p001,yonhap,2002-11-19,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021120_all_p001,yonhap,2002-11-20,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021120_politics_p001,yonhap,2002-11-20,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021120_economy_p001,yonhap,2002-11-20,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021120_society_p001,yonhap,2002-11-20,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021121_all_p001,yonhap,2002-11-21,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021121_politics_p001,yonhap,2002-11-21,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021121_economy_p001,yonhap,2002-11-21,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021121_society_p001,yonhap,2002-11-21,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021122_all_p001,yonhap,2002-11-22,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021122_politics_p001,yonhap,2002-11-22,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021122_economy_p001,yonhap,2002-11-22,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021122_society_p001,yonhap,2002-11-22,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021123_all_p001,yonhap,2002-11-23,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021123_politics_p001,yonhap,2002-11-23,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021123_economy_p001,yonhap,2002-11-23,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021123_society_p001,yonhap,2002-11-23,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021124_all_p001,yonhap,2002-11-24,all,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021124_politics_p001,yonhap,2002-11-24,politics,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021124_economy_p001,yonhap,2002-11-24,economy,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
yonhap_20021124_society_p001,yonhap,2002-11-24,society,1,pending,,data\raw_lake\source_archive\source=yonhap\year=2002\month=11\part.jsonl
